nct_id,last_update_submitted_date,start_month_year,completion_month_year,primary_completion_month_year,study_first_submitted_date,results_first_submitted_date,study_type,phase,enrollment,overall_status,official_title,brief_title
NCT04092257,2024-03-13,"June 24, 2020","February 28, 2025","February 28, 2024",2019-09-13,NA,Interventional,Not Applicable,1250,"Active, not recruiting",A Novel Cervical Cancer Screen-and-Treat Demonstration Project With HPV Self-testing and Thermocoagulation for HIV-infected Women in Lilongwe Malawi,HPV-Based Screen-and-Treat Demonstration Project in Lilongwe
NCT04095572,2024-02-06,"October 27, 2020",June 2026,June 2025,2019-09-17,NA,Interventional,Phase 4,50,Recruiting,"Non-antimicrobial Alternative in Prophylaxis of Recurrent Urinary Tract Infections: a Prospective, Randomised-controlled, Double-blinded, Multicentre Study",Alternative Prophylaxis in Female Recurrent Urinary Tract Infections
NCT04096820,2022-07-28,"September 6, 2019","January 1, 2023","October 31, 2022",2019-09-18,NA,Interventional,Phase 2,62,"Active, not recruiting","Protocol 19-01: Canadian, Single Centre, Pilot, Open Label Study to Evaluate the Efficacy and Safety of the Bacterial Vaccine Uromune in Treating Recurrent Urinary Tract Infections in Women.",Uromune in Treating Recurrent Urinary Tract Infections in Women
NCT04098744,2024-02-20,"September 9, 2020","December 31, 2025","July 31, 2025",2019-09-19,NA,Interventional,Phase 2,78,Recruiting,"A Phase II Double Blind, Placebo-controlled, Randomized Trial of Artesunate Vaginal Inserts for the Treatment of Patients With Cervical Intraepithelial Neoplasia (CIN2/3)",Artesunate Vaginal Inserts for the Treatment of Cervical Intraepithelial Neoplasia (CIN2/3)
NCT04133610,2019-11-25,"September 1, 2018","November 25, 2019","October 30, 2019",2019-10-16,NA,Interventional,Not Applicable,1044,Completed,HPVPro Study: Comparison of HPV Detection in Clinician-collected Cervical Swabs and Self-sampled Cervicovaginal Swabs,HPVPro Study: Comparison of HPV Detection in Clinician-collected Cervical Swabs and Self-sampled Cervicovaginal Swabs
NCT04140669,2022-07-11,"September 16, 2019","July 7, 2020","July 7, 2020",2019-10-24,NA,Observational,NA,7,Terminated,"Automated Myocardial Performance Index Before, During and After Fetal Surgeries Using Samsung HERA W10",Automated Myocardial Performance Index Using Samsung HERA W10
NCT04152278,2020-07-21,"September 1, 2017","September 30, 2019","August 30, 2019",2019-11-02,NA,Observational,NA,600,Completed,Chlamydia Tracomatis and Other Lower Genital Tract Infections Among Women With Unexplained Early Miscarriage,Chlamydia Tracomatis and Other Lower Genital Tract Infections Among Women With Unexplained Early Miscarriage
NCT04155294,2022-05-17,"October 28, 2019","October 31, 2021","October 31, 2021",2019-10-18,NA,Observational,NA,71,Completed,Re-Evaluation of Annual Cytology Using HPV Testing to Upgrade Prevention (REACH-UP): a Feasibility Study in Women Living With HIV,Re-Evaluation of Annual Cytology Using HPV Testing to Upgrade Prevention in Women Living With HIV
NCT04163679,2021-10-06,"September 18, 2019","July 30, 2021","July 30, 2021",2019-11-08,NA,Interventional,Not Applicable,84,Terminated,Combining Vaginal Preparation and Azithromycin in Reduction of Post Cesarean Infections: A Randomized Controlled Trial,Vaginal Preparation and Azithromycin to Reduce Post Cesarean Infections
NCT04165252,2021-06-01,"April 1, 2020","December 1, 2022","December 1, 2021",2019-10-14,NA,Observational [Patient Registry],NA,92,Unknown status,"Evaluation of the Relationship Between Vaginal, Placental and Neonatal Mycobiota and Microbiome With Preterm Birth in Women With Short Cervical Length","Vaginal, Placental and Neonatal Buccal Mycobiota and Microbiome in Preterm Birth"
NCT04171388,2020-08-13,"March 1, 2020","November 30, 2021","May 28, 2021",2019-10-09,NA,Interventional,Phase 4,0,Withdrawn,"Enhancing Nutrition and Antenatal Infection Treatment for Maternal and Child Health in Amhara Region, Ethiopia",Enhancing Nutrition and Antenatal Infection Treatment for Maternal and Child Health in Ethiopia
NCT04187144,2023-07-15,"April 23, 2020","December 1, 2022","December 1, 2022",2019-12-03,2023-05-29,Interventional,Phase 3,1606,Completed,"A Phase III, Randomized, Multicenter, Parallel-Group, Double-Blind, Double-Dummy Study in Adolescent and Adult Female Participants Comparing the Efficacy and Safety of Gepotidacin to Nitrofurantoin in the Treatment of Uncomplicated Urinary Tract Infection (Acute Cystitis)",Comparative Study to Evaluate Efficacy and Safety of Gepotidacin to Nitrofurantoin in Treatment of Uncomplicated Urinary Tract Infection (UTI)
NCT04189744,2023-05-19,"December 15, 2019","March 31, 2023","October 21, 2022",2019-10-28,NA,Interventional,Phase 3,5436,Completed,Effects of Metronidazole Plus Intermittent Preventive Treatment of Malaria in Pregnancy on Birth Outcomes: a Randomised Controlled Trial in Zambia,The ASPIRE Trial - Aiming for Safe Pregnancies by Reducing Malaria and Infections of the Reproductive Tract
NCT04226313,2024-01-02,"September 23, 2019","December 1, 2024","December 1, 2024",2020-01-09,NA,Interventional,Not Applicable,15000,Recruiting,Cervical Cancer Prevention Using Self-sampling and Human Papillomavirus Detection,Self-sampling for Non-attenders to Cervical Cancer Screening
NCT04244526,2020-01-28,"March 1, 2020","May 1, 2021","March 1, 2021",2020-01-25,NA,Observational,NA,155,Unknown status,Distribution of Virulence Genes and Their Association With Clinical Presentation of Urinary Tract Infection and Antimicrobial Resistance Among Uropathogenic Escherichia Coli Isolated From Pregnant Women,Urinary Tract Infection in Pregnancy
NCT04246996,2022-10-17,"January 29, 2020","December 5, 2021","December 5, 2021",2020-01-27,2022-09-21,Interventional,Phase 2,370,Completed,Gentamicin Intravesical Efficacy for Infection of Urinary Tract,Gentamicin Intravesical Efficacy for Infection of Urinary Tract
NCT04261036,2023-05-26,"July 20, 2019","October 1, 2021","July 1, 2021",2020-02-06,NA,Interventional,Early Phase 1,0,Withdrawn,Vitamin C for the Prevention of Catheter-associated Urinary Tract Infections in Women Who Undergo Elective Gynecological Surgeries: a Study Protocol for a Randomized Double Blinded Controlled Trial.,Vitamin C for the Prevention of UTI in Women Who Undergo Elective Gynecological Surgeries
NCT04278326,2023-05-05,"March 6, 2020",April 2024,April 2024,2020-02-18,NA,Interventional,Not Applicable,50,Recruiting,Primary Organoid Models and Combined Nucleic Acids Therapeutics for Innovative Anti-HPV Treatments in Cervico-vaginal Cancers and Precancerous Lesions,Primary Organoid Models and Combined Nucleic Acids Therapeutics for Anti-HPV Treatments
NCT04285320,2021-01-13,March 2021,April 2023,April 2023,2020-02-17,NA,Interventional,Phase 4,100,Unknown status,Intravesical Antibiotic Instillations Versus Oral Suppression for the Treatment of Recurrent Urinary Tract Infections in Post-menopausal Women,Antibiotic Bladder Instillations vs. Oral Suppression for the Treatment of Recurrent Urinary Tract Infections
NCT04287504,2021-03-18,"February 14, 2020","July 31, 2021","March 18, 2021",2020-02-25,NA,Observational,NA,400,Unknown status,Validation of the OSOM BVBLUE Test for Bacterial Vaginosis and the SavvyCheck Vaginal Yeast Test for Vaginal Candidosis: A Prospective Study,Point-of-care Tests for Bacterial Vaginosis and Candidosis
NCT04301934,2024-03-01,"June 1, 2020","April 30, 2023","April 30, 2023",2020-03-06,2024-03-01,Interventional,Not Applicable,12,Completed,Fractional CO2 Vaginal LASER Therapy for Recurrent Urinary Tract Infection,Fractional CO2 Vaginal LASER Therapy for Recurrent Urinary Tract Infection
NCT04305808,2024-03-08,"August 1, 2021","December 30, 2024","December 30, 2024",2020-03-10,NA,Observational,NA,40,Recruiting,"Characterization of Vaginal, Urinary and Fecal Microbiomes in Women With Recurrent Urinary Tract Infections","Characterization of Vaginal, Urinary and Fecal Microbiomes in Women With Recurrent Urinary Tract Infections"
NCT04306731,2020-03-13,"September 20, 2014","April 21, 2017","April 21, 2017",2020-03-11,NA,Interventional,Not Applicable,437,Completed,"A Randomized, Double-blind, Placebo-controlled Clinical Study to Assess the Use of Nanotechnology Structured Water Magnalife for the Prevention of Recurrent Urinary Tract Infections.",Effect of Nanotechnology Structured Water Magnalife for the Prevention of Recurrent Urinary Tract Infections.
NCT04307069,2024-04-11,"May 1, 2020","May 1, 2024","May 1, 2024",2020-03-11,NA,Interventional,Not Applicable,524,Recruiting,Comparison Between Two Protocols for Management of Prelabor Rupture of the Membranes at Term,Management of Prelabor Rupture of the Membranes at Term
NCT04333212,2020-04-01,"December 12, 2012","July 8, 2014","December 30, 2013",2020-04-01,NA,Interventional,Not Applicable,1103,Completed,Human Papillomavirus Detection and Genotyping by DR. HPV Genotyping IVD Kit in Exfoliated Cells of the Uterine Cervix,HPV Genotyping by DR. HPV Genotyping in Vitro Diagnostic Device (IVD) Kit in Exfoliated Cells of the Uterine Cervix
NCT04353141,2020-05-05,"April 28, 2020","December 31, 2020","May 31, 2020",2020-04-16,NA,Observational,NA,1850,Unknown status,A Prospective International Lung UltraSound Analysis (ILUSA) Study in Tertiary Maternity Wards During the SARS-CoV-2 Pandemic,International Lung UltraSound Analysis (ILUSA) Study
NCT04385238,2021-01-05,"May 15, 2020","June 20, 2020","June 20, 2020",2020-05-10,2020-11-01,Observational,NA,6894,Completed,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic
NCT04385680,2022-09-22,"May 15, 2020","August 30, 2022","March 10, 2022",2020-05-09,NA,Interventional,Phase 1/Phase 2,840,Completed,The Impact of Chlorhexidine Preoperative Vaginal Preparation in Reducing the Post-cesarean Endometritis and Sepsis for Cases in Labor. A Randomized Controlled Trial,Chlorhexidine Vaginal Preparation for Reduction of Post-cesarean Endometritis and Sepsis
NCT04414527,2021-12-03,"March 13, 2020","July 31, 2021","July 31, 2021",2020-04-21,NA,Interventional,Not Applicable,675,Completed,Effects of Video-based Health Education on Health Status of Pregnant Mothers and Their Infants (From 0 to 6 Months) in Dirashe District Southern Ethiopia - a Cluster Randomized Controlled Trial.,Effects of Video-based Health Education on Maternal and Child Health in Ethiopia
NCT04416373,2020-06-03,"March 22, 2020",December 2023,December 2023,2020-05-29,NA,Observational,NA,300,Unknown status,COVID-19 and Pregnancy Outcomes: a Portuguese Collaboration Study,COVID-19 and Pregnancy Outcomes
NCT04433364,2024-04-15,"June 2, 2020","December 31, 2040","December 31, 2026",2020-06-15,NA,Observational [Patient Registry],NA,3834,"Active, not recruiting",COPE - COVID-19 in Pregnancy and Early Childhood - a Study Protocol for a Prospective Multicentre Cohort Study,COPE - COVID-19 in Pregnancy and Early Childhood
NCT04444440,2024-02-07,"July 6, 2021","June 30, 2025","June 30, 2025",2020-06-19,NA,Interventional,Phase 4,202,Recruiting,Prophylactic Antibiotics During Treatment of Idiopathic Overactive Bladder With Intradetrusor onabotulinumtoxinA for the Reduction of Postoperative UTI: a Randomized Blinded Placebo-controlled Trial,Antibiotic Prophylaxis for Bladder Botox
NCT04463758,2021-10-01,"May 11, 2020",October 2022,February 2022,2020-07-08,NA,Observational,NA,3060,Unknown status,Covid-19 in Pregnancy: a French Population-based Cohort of Women and Newborns,Covid-19 in Pregnancy: a French Population-based Cohort of Women and Newborns
NCT04472377,2022-04-17,"May 29, 2020","April 18, 2022","December 21, 2021",2020-07-09,NA,Interventional,Not Applicable,1210,Completed,"Evaluate the Agreement of High-risk Human Papillomavirus Type Between Self-collected Vaginal Discharge Sample Using ""HygeiaTouch Self Sampling Kit for Woman"" and Physician Collected Sample From the Cervix",Agreement of hrHPV Type Between Self-collected Sample From Vaginal Fornix and Physician Collected Sample From the Cervical Surface
NCT04488991,2020-07-24,"July 23, 2020","March 1, 2021","March 1, 2021",2020-07-16,NA,Observational,NA,1005,Unknown status,Naboth Kisti ve HPV pozitifliği arasındaki ilişkinin araştırılması,Nabothian Cyst Protects or Facilitates Against Cervical Cancer
NCT04496726,2024-01-10,"January 1, 2021","June 1, 2023","June 1, 2023",2020-07-29,NA,Interventional,Phase 2,2,Terminated,"A Proof-of-concept, Feasibility Study to Investigate the Effect of Cranberry and Quillaia Extract Type II on Symptoms in Women With Uncomplicated Urinary Tract Infection and to Study the Modulation of the Urinary and Gut Microbiome Pre- and Post-antibiotic Use",Cranberry and Quillaja on Symptoms of Uncomplicated UTI
NCT04515108,2020-08-14,"March 10, 2020","August 10, 2020","August 5, 2020",2020-08-14,NA,Observational,NA,108,Completed,Comparison of Hematological Parameters and Perinatal Outcomes in COVID-19 Pregnancies and Healthy Pregnancy Cohort,Perinatal Outcomes and Hematologic Parameters in COVID-19 Pregnancies
NCT04519502,2023-03-24,"June 23, 2020","November 4, 2021","August 31, 2021",2020-08-18,NA,Observational,NA,25604,Completed,Maternal Morbidity and Mortality During the COVID-19 Pandemic,Maternal Morbidity and Mortality During the COVID-19 Pandemic
NCT04552210,2020-11-07,"September 16, 2020","February 20, 2021","December 15, 2020",2020-09-11,NA,Observational,NA,50,Unknown status,Mannose Binding Lectin Gene Polymorphism Versus Microbial Virulence in the Pathogenesis of Vulvovaginal Candidiasis in Egypt,Mannose Binding Lectin Gene Polymorphism Versus Microbial Virulence in the Pathogenesis of Vulvovaginal Candidiasis
NCT04558996,2020-09-18,"March 1, 2020","March 31, 2021","December 31, 2020",2020-09-18,NA,Observational [Patient Registry],NA,3000,Unknown status,REGISTRO EPIDEMIOLOGICO DE COVID 19 EN GESTANTES,Spanish Registry of Pregnant Women With COVID-19
NCT04578015,2023-05-21,"April 26, 2021","February 9, 2022","February 9, 2022",2020-10-01,2023-03-20,Interventional,Phase 4,16,Terminated,A Randomized Controlled Trial of Treatment of Bacterial Vaginosis in Late Third Trimester to Prevent Maternal Peripartum Infection,A Randomized Controlled Trial of Treatment of Bacterial Vaginosis
NCT04580927,2024-03-22,"March 15, 2021",November 2025,August 2024,2020-10-02,NA,Interventional,Not Applicable,221,"Active, not recruiting",Improving Cardiovascular Health in New Mothers: Multi-Centre Open-Label Randomized Trial of a Breastfeeding Intervention to Improve Breastfeeding Practices and Lower Blood Pressure in Women With Hypertensive Disorders of Pregnancy,Breastfeeding and Postpartum Cardiovascular Health
NCT04587050,2022-08-04,"July 19, 2021",December 2023,July 2023,2020-10-07,NA,Observational,NA,80,Recruiting,Screening for Human Papillomavirus and Cervical Cancer in Young Women With Perinatally Acquired HIV,Screening for HPV and Cervical Cancer in Young Women With Perinatally Acquired HIV
NCT04624568,2023-06-14,"November 17, 2020","May 17, 2023","May 17, 2023",2020-11-05,NA,Interventional,Not Applicable,81,Completed,Papilocare®: Effects on Regression of Histologically Confirmed Cervical Intraepithelial Lesions 1 and Tolerance.,Papilocare®: Effects on Regression of Histologically Confirmed Cervical Intraepithelial Lesions 1 and Tolerance
NCT04629001,2020-11-12,"September 1, 2020","December 1, 2021","September 1, 2021",2020-11-12,NA,Observational [Patient Registry],NA,1000,Unknown status,Effect of Covid-19 on Outcomes of Pregnancy,Effect of Covid-19 on Outcomes of Pregnancy
